Model run by xnw17 using Apollo 0.3.6 on R 4.5.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : piecewise_rangeloss_car_suv_lc_5c_refurb_treat_1
Model description                           : LC model with 5 classes, piecewise linear range and range loss, refurbishment x treatment interactions
Model run at                                : 2026-05-05 11:39:06.331425
Estimation method                           : bgw
Estimation diagnosis                        : Relative function convergence (favorable)
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -0.122228
     reciprocal of condition number         : 2.78615e-06
Number of individuals                       : 1373
Number of rows in database                  : 8238
Number of modelled outcomes                 : 8238

Number of cores used                        :  2 
Model without mixing

LL(start)                                   : -7808.25
LL (whole model) at equal shares, LL(0)     : -11420.29
LL (whole model) at observed shares, LL(C)  : -11409.83
LL(final, whole model)                      : -7801.7
Rho-squared vs equal shares                  :  0.3169 
Adj.Rho-squared vs equal shares              :  0.3073 
Rho-squared vs observed shares               :  0.3162 
Adj.Rho-squared vs observed shares           :  0.308 
AIC                                         :  15821.39 
BIC                                         :  16586.19 

LL(0,Class_1)                    : -11420.29
LL(final,Class_1)                : -30065.3
LL(0,Class_2)                    : -11420.29
LL(final,Class_2)                : -10533.25
LL(0,Class_3)                    : -11420.29
LL(final,Class_3)                : -15613.1
LL(0,Class_4)                    : -11420.29
LL(final,Class_4)                : -17402.14
LL(0,Class_5)                    : -11420.29
LL(final,Class_5)                : -13479.67

Estimated parameters                        : 109
Time taken (hh:mm:ss)                       :  00:06:52.73 
     pre-estimation                         :  00:00:8.86 
     estimation                             :  00:00:15.86 
     post-estimation                        :  00:06:28.01 
Iterations                                  :  28  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)
b_range_pw2_a                                      0.088187
b_range_pw3_a                                     -0.018995
b_loss_pw1_a                                      -0.045337
b_loss_pw2_a                                       0.008030
b_loss_pw3_a                                      -0.065196
b_packreplace_treat_a                             -0.022807
b_cellreplace_treat_a                             -0.147585
b_packreplace_a                                   -0.038238
b_cellreplace_a                                   -0.003500
b_price_a                                          0.060921
b_no_choice_b                                      1.000000
b_mileage_b                                        0.347743
b_range_pw1_b                                      0.620769
b_range_pw2_b                                     -0.224162
b_range_pw3_b                                      0.002641
b_loss_pw1_b                                       0.402198
b_loss_pw2_b                                      -0.106548
b_loss_pw3_b                                       0.162971
b_packreplace_treat_b                              0.086753
b_cellreplace_treat_b                              0.018090
b_packreplace_b                                    0.051053
b_cellreplace_b                                    0.111815
b_price_b                                          0.350182
b_no_choice_c                                     -0.199077
b_mileage_c                                       -0.020881
b_range_pw1_c                                     -0.168651
b_range_pw2_c                                      0.002469
b_range_pw3_c                                     -0.023200
b_loss_pw1_c                                      -0.041337
b_loss_pw2_c                                      -0.018505
b_loss_pw3_c                                      -0.040293
b_packreplace_treat_c                             -0.005292
b_cellreplace_treat_c                             -0.018063
b_packreplace_c                                   -0.014329
b_cellreplace_c                                   -0.003552
b_price_c                                         -0.058647
b_no_choice_d                                      0.028226
b_mileage_d                                       -0.016316
b_range_pw1_d                                     -0.016345
b_range_pw2_d                                    1.8716e-04
b_range_pw3_d                                      0.048805
b_loss_pw1_d                                      -0.018190
b_loss_pw2_d                                       0.051754
b_loss_pw3_d                                       0.003287
b_packreplace_treat_d                              0.009971
b_cellreplace_treat_d                              0.009383
b_packreplace_d                                   -0.015902
b_cellreplace_d                                   -0.017569
b_price_d                                          0.005590
b_no_choice_e                                      0.008436
b_mileage_e                                       -0.021184
b_range_pw1_e                                     -0.058704
b_range_pw2_e                                      0.066713
b_range_pw3_e                                     -0.008849
b_loss_pw1_e                                      -0.011993
b_loss_pw2_e                                       0.013018
b_loss_pw3_e                                      -0.002222
b_packreplace_treat_e                              0.004058
b_cellreplace_treat_e                              0.023975
b_packreplace_e                                  5.8875e-04
b_cellreplace_e                                   -0.024354
b_price_e                                          0.020401
delta_a                                           -0.036010
gamma_EV_rangeanxiety_a                           -0.014192
gamma_risktaker_a                                  0.024683
gamma_hhincome_a                                   0.007068
gamma_ev_charge_a                                  0.041728
gamma_knowledge_ev_a                              -0.017580
gamma_evb_environment_agree_a                     -0.019920
gamma_evb_function_disagree_a                      0.021264
gamma_hhveh_fuel_a                                -0.002835
gamma_veh_range_a                                  0.008551
gamma_suv_a                                        0.079962
delta_b                                           -0.005424
gamma_EV_rangeanxiety_b                           -0.005631
gamma_risktaker_b                                  0.014786
gamma_hhincome_b                                   0.026456
gamma_ev_charge_b                                  0.012539
gamma_knowledge_ev_b                              -0.023984
gamma_evb_environment_agree_b                     -0.058811
gamma_evb_function_disagree_b                      0.038753
gamma_hhveh_fuel_b                                -0.019516
gamma_veh_range_b                                 -0.033117
gamma_suv_b                                        0.066636
delta_c                                            0.041460
gamma_EV_rangeanxiety_c                           -0.013286
gamma_risktaker_c                                  0.024766
gamma_hhincome_c                                  -0.007290
gamma_ev_charge_c                                  0.024318
gamma_knowledge_ev_c                              -0.035422
gamma_evb_environment_agree_c                     -0.033768
gamma_evb_function_disagree_c                      0.010723
gamma_hhveh_fuel_c                                -0.012502
gamma_veh_range_c                                 -0.029491
gamma_suv_c                                        0.008989
delta_d                                            0.001268
gamma_EV_rangeanxiety_d                            0.002207
gamma_risktaker_d                                  0.021481
gamma_hhincome_d                                  -0.023659
gamma_ev_charge_d                                  0.024745
gamma_knowledge_ev_d                              -0.010309
gamma_evb_environment_agree_d                     -0.017439
gamma_evb_function_disagree_d                      0.005182
gamma_hhveh_fuel_d                                -0.013040
gamma_veh_range_d                                 -0.027195
gamma_suv_d                                        0.078133
                                                b_mileage_b
b_no_choice_a                                     -0.033130
b_mileage_a                                       -0.065792
b_range_pw1_a                                     -0.009381
b_range_pw2_a                                   -9.8999e-04
b_range_pw3_a                                      0.002960
b_loss_pw1_a                                      -0.016826
b_loss_pw2_a                                       0.044659
b_loss_pw3_a                                      -0.051668
b_packreplace_treat_a                             -0.005505
b_cellreplace_treat_a                              0.045612
b_packreplace_a                                    0.007407
b_cellreplace_a                                    0.036971
b_price_a                                          0.003097
b_no_choice_b                                      0.347743
b_mileage_b                                        1.000000
b_range_pw1_b                                     -0.044992
b_range_pw2_b                                     -0.027123
b_range_pw3_b                                     -0.014870
b_loss_pw1_b                                       0.056046
b_loss_pw2_b                                       0.012229
b_loss_pw3_b                                       0.042924
b_packreplace_treat_b                             -0.026233
b_cellreplace_treat_b                           -2.3053e-04
b_packreplace_b                                    0.110513
b_cellreplace_b                                    0.087257
b_price_b                                          0.086686
b_no_choice_c                                     -0.049920
b_mileage_c                                       -0.058845
b_range_pw1_c                                     -0.015008
b_range_pw2_c                                     -0.022195
b_range_pw3_c                                     -0.015566
b_loss_pw1_c                                      -0.016786
b_loss_pw2_c                                       0.001807
b_loss_pw3_c                                      -0.012464
b_packreplace_treat_c                              0.022794
b_cellreplace_treat_c                              0.021403
b_packreplace_c                                   -0.022646
b_cellreplace_c                                   -0.019215
b_price_c                                          0.008271
b_no_choice_d                                     -0.005640
b_mileage_d                                       -0.034326
b_range_pw1_d                                     -0.006269
b_range_pw2_d                                      0.015813
b_range_pw3_d                                     -0.038634
b_loss_pw1_d                                      -0.009898
b_loss_pw2_d                                       0.001704
b_loss_pw3_d                                       0.008001
b_packreplace_treat_d                              0.011431
b_cellreplace_treat_d                              0.003129
b_packreplace_d                                   -0.003721
b_cellreplace_d                                   -0.002861
b_price_d                                          0.019789
b_no_choice_e                                     -0.025070
b_mileage_e                                       -0.079769
b_range_pw1_e                                      0.023333
b_range_pw2_e                                     -0.014480
b_range_pw3_e                                      0.007989
b_loss_pw1_e                                       0.047840
b_loss_pw2_e                                       0.021642
b_loss_pw3_e                                       0.014618
b_packreplace_treat_e                              0.001213
b_cellreplace_treat_e                             -0.002614
b_packreplace_e                                   -0.013886
b_cellreplace_e                                   -0.014949
b_price_e                                         -0.005291
delta_a                                           -0.006796
gamma_EV_rangeanxiety_a                            0.010665
gamma_risktaker_a                                  0.017548
gamma_hhincome_a                                   0.020273
gamma_ev_charge_a                                 -0.001446
gamma_knowledge_ev_a                              -0.008191
gamma_evb_environment_agree_a                      0.014890
gamma_evb_function_disagree_a                      0.011996
gamma_hhveh_fuel_a                                 0.020781
gamma_veh_range_a                                 -0.004090
gamma_suv_a                                       -0.003476
delta_b                                           -0.022286
gamma_EV_rangeanxiety_b                           -0.005384
gamma_risktaker_b                                  0.072270
gamma_hhincome_b                                  -0.009515
gamma_ev_charge_b                                  0.016006
gamma_knowledge_ev_b                              -0.009137
gamma_evb_environment_agree_b                      0.022487
gamma_evb_function_disagree_b                      0.034366
gamma_hhveh_fuel_b                                 0.049898
gamma_veh_range_b                                  0.024637
gamma_suv_b                                       -0.027542
delta_c                                           -0.024508
gamma_EV_rangeanxiety_c                            0.019221
gamma_risktaker_c                                  0.034986
gamma_hhincome_c                                   0.015663
gamma_ev_charge_c                                  0.004532
gamma_knowledge_ev_c                              -0.014995
gamma_evb_environment_agree_c                      0.018898
gamma_evb_function_disagree_c                      0.011954
gamma_hhveh_fuel_c                                 0.036405
gamma_veh_range_c                                  0.014786
gamma_suv_c                                       -0.005426
delta_d                                           -0.004054
gamma_EV_rangeanxiety_d                            0.011980
gamma_risktaker_d                                  0.015498
gamma_hhincome_d                                  2.709e-05
gamma_ev_charge_d                                  0.003160
gamma_knowledge_ev_d                              -0.015043
gamma_evb_environment_agree_d                      0.017179
gamma_evb_function_disagree_d                    3.5411e-04
gamma_hhveh_fuel_d                                 0.014015
gamma_veh_range_d                                  0.009326
gamma_suv_d                                       -0.012542
                                              b_range_pw1_b
b_no_choice_a                                   -1.9579e-04
b_mileage_a                                       -0.004401
b_range_pw1_a                                     -0.039463
b_range_pw2_a                                      0.114419
b_range_pw3_a                                     -0.077994
b_loss_pw1_a                                       0.019624
b_loss_pw2_a                                       0.018089
b_loss_pw3_a                                      -0.035329
b_packreplace_treat_a                              0.026148
b_cellreplace_treat_a                             -0.082054
b_packreplace_a                                   -0.030494
b_cellreplace_a                                    0.021672
b_price_a                                          0.011874
b_no_choice_b                                      0.620769
b_mileage_b                                       -0.044992
b_range_pw1_b                                      1.000000
b_range_pw2_b                                     -0.347654
b_range_pw3_b                                      0.140238
b_loss_pw1_b                                      -0.035174
b_loss_pw2_b                                      -0.067118
b_loss_pw3_b                                       0.044163
b_packreplace_treat_b                              0.078123
b_cellreplace_treat_b                              0.003022
b_packreplace_b                                   -0.080539
b_cellreplace_b                                   -0.038182
b_price_b                                         -0.167289
b_no_choice_c                                     -0.197887
b_mileage_c                                       -0.037174
b_range_pw1_c                                     -0.074576
b_range_pw2_c                                      0.050035
b_range_pw3_c                                      0.017939
b_loss_pw1_c                                       0.023791
b_loss_pw2_c                                      -0.030086
b_loss_pw3_c                                      -0.014305
b_packreplace_treat_c                             -0.025187
b_cellreplace_treat_c                             -0.034127
b_packreplace_c                                    0.023719
b_cellreplace_c                                    0.033691
b_price_c                                         -0.002917
b_no_choice_d                                     -0.019807
b_mileage_d                                       -0.003555
b_range_pw1_d                                     -0.013829
b_range_pw2_d                                      0.029515
b_range_pw3_d                                     -0.011187
b_loss_pw1_d                                      -0.005867
b_loss_pw2_d                                       0.038492
b_loss_pw3_d                                      -0.001273
b_packreplace_treat_d                             -0.003787
b_cellreplace_treat_d                             -0.010449
b_packreplace_d                                    0.001851
b_cellreplace_d                                   -0.002397
b_price_d                                         -0.014133
b_no_choice_e                                      0.075765
b_mileage_e                                       -0.002397
b_range_pw1_e                                     -0.137654
b_range_pw2_e                                      0.122482
b_range_pw3_e                                     -0.009965
b_loss_pw1_e                                      -0.045112
b_loss_pw2_e                                      -0.022420
b_loss_pw3_e                                      -0.026105
b_packreplace_treat_e                              0.001499
b_cellreplace_treat_e                              0.038451
b_packreplace_e                                    0.009859
b_cellreplace_e                                   -0.005270
b_price_e                                          0.050623
delta_a                                            0.001466
gamma_EV_rangeanxiety_a                           -0.020230
gamma_risktaker_a                                 -0.014282
gamma_hhincome_a                                   0.004708
gamma_ev_charge_a                                  0.025632
gamma_knowledge_ev_a                               0.028857
gamma_evb_environment_agree_a                     -0.019918
gamma_evb_function_disagree_a                      0.013766
gamma_hhveh_fuel_a                                -0.036679
gamma_veh_range_a                                 -0.044166
gamma_suv_a                                        0.068473
delta_b                                         -1.2216e-04
gamma_EV_rangeanxiety_b                           -0.032844
gamma_risktaker_b                                 -0.050171
gamma_hhincome_b                                   0.014942
gamma_ev_charge_b                                  0.008382
gamma_knowledge_ev_b                               0.029180
gamma_evb_environment_agree_b                     -0.013273
gamma_evb_function_disagree_b                      0.019248
gamma_hhveh_fuel_b                                -0.044974
gamma_veh_range_b                                 -0.037291
gamma_suv_b                                        0.044772
delta_c                                           -0.007983
gamma_EV_rangeanxiety_c                           -0.018323
gamma_risktaker_c                                 -0.019023
gamma_hhincome_c                                   0.003131
gamma_ev_charge_c                                  0.047333
gamma_knowledge_ev_c                               0.014228
gamma_evb_environment_agree_c                     -0.025607
gamma_evb_function_disagree_c                      0.014375
gamma_hhveh_fuel_c                                -0.036572
gamma_veh_range_c                                 -0.047441
gamma_suv_c                                        0.032705
delta_d                                            0.003567
gamma_EV_rangeanxiety_d                           -0.027226
gamma_risktaker_d                                 -0.010210
gamma_hhincome_d                                  -0.004268
gamma_ev_charge_d                                  0.028962
gamma_knowledge_ev_d                               0.017919
gamma_evb_environment_agree_d                     -0.022182
gamma_evb_function_disagree_d                     -0.008562
gamma_hhveh_fuel_d                                -0.015593
gamma_veh_range_d                                 -0.046740
gamma_suv_d                                        0.023351
                                              b_range_pw2_b
b_no_choice_a                                      0.035666
b_mileage_a                                        0.009147
b_range_pw1_a                                      0.047295
b_range_pw2_a                                     -0.064908
b_range_pw3_a                                     -0.001545
b_loss_pw1_a                                       0.015930
b_loss_pw2_a                                      -0.017204
b_loss_pw3_a                                       0.016312
b_packreplace_treat_a                             -0.002638
b_cellreplace_treat_a                              0.075037
b_packreplace_a                                   -0.002423
b_cellreplace_a                                   -0.017681
b_price_a                                          0.030848
b_no_choice_b                                     -0.224162
b_mileage_b                                       -0.027123
b_range_pw1_b                                     -0.347654
b_range_pw2_b                                      1.000000
b_range_pw3_b                                     -0.375114
b_loss_pw1_b                                       0.018844
b_loss_pw2_b                                       0.005997
b_loss_pw3_b                                      -0.047718
b_packreplace_treat_b                             -0.029952
b_cellreplace_treat_b                              0.005261
b_packreplace_b                                    0.001928
b_cellreplace_b                                   -0.026883
b_price_b                                         -0.252230
b_no_choice_c                                      0.078382
b_mileage_c                                        0.009909
b_range_pw1_c                                      0.058329
b_range_pw2_c                                     -0.026068
b_range_pw3_c                                      0.031553
b_loss_pw1_c                                       0.006769
b_loss_pw2_c                                      -0.004892
b_loss_pw3_c                                       0.007533
b_packreplace_treat_c                             -0.019244
b_cellreplace_treat_c                             -0.012114
b_packreplace_c                                    0.014534
b_cellreplace_c                                    0.011958
b_price_c                                          0.022904
b_no_choice_d                                     -0.015739
b_mileage_d                                        0.010240
b_range_pw1_d                                      0.019740
b_range_pw2_d                                     -0.044095
b_range_pw3_d                                      0.006670
b_loss_pw1_d                                      -0.001923
b_loss_pw2_d                                      -0.016311
b_loss_pw3_d                                       0.014821
b_packreplace_treat_d                             -0.024900
b_cellreplace_treat_d                             -0.031435
b_packreplace_d                                    0.023075
b_cellreplace_d                                    0.032326
b_price_d                                          0.004800
b_no_choice_e                                      0.039521
b_mileage_e                                       -0.019770
b_range_pw1_e                                      0.027493
b_range_pw2_e                                     -0.063396
b_range_pw3_e                                      0.048846
b_loss_pw1_e                                      -0.030129
b_loss_pw2_e                                      -0.015491
b_loss_pw3_e                                      -0.014926
b_packreplace_treat_e                              0.009133
b_cellreplace_treat_e                              0.013665
b_packreplace_e                                   -0.026454
b_cellreplace_e                                   -0.021741
b_price_e                                          0.008795
delta_a                                            0.005599
gamma_EV_rangeanxiety_a                           -0.011769
gamma_risktaker_a                                 -0.018116
gamma_hhincome_a                                   0.015464
gamma_ev_charge_a                                 -0.007365
gamma_knowledge_ev_a                               0.033569
gamma_evb_environment_agree_a                     -0.022440
gamma_evb_function_disagree_a                      0.007985
gamma_hhveh_fuel_a                                -0.001234
gamma_veh_range_a                                 -0.036952
gamma_suv_a                                        0.021556
delta_b                                           -0.034995
gamma_EV_rangeanxiety_b                           -0.038479
gamma_risktaker_b                                 -0.035248
gamma_hhincome_b                                   0.004326
gamma_ev_charge_b                                  0.010214
gamma_knowledge_ev_b                               0.053107
gamma_evb_environment_agree_b                      0.014802
gamma_evb_function_disagree_b                     -0.005707
gamma_hhveh_fuel_b                                -0.005709
gamma_veh_range_b                               -4.6021e-04
gamma_suv_b                                        0.051325
delta_c                                           -0.004624
gamma_EV_rangeanxiety_c                           -0.015997
gamma_risktaker_c                                 -0.022383
gamma_hhincome_c                                  -0.004688
gamma_ev_charge_c                                 -0.007091
gamma_knowledge_ev_c                               0.031679
gamma_evb_environment_agree_c                     -0.012038
gamma_evb_function_disagree_c                      0.012907
gamma_hhveh_fuel_c                                 0.001990
gamma_veh_range_c                                 -0.017168
gamma_suv_c                                      3.1317e-04
delta_d                                           -0.007501
gamma_EV_rangeanxiety_d                           -0.021804
gamma_risktaker_d                                 -0.014280
gamma_hhincome_d                                   0.014761
gamma_ev_charge_d                                 -0.004786
gamma_knowledge_ev_d                               0.031227
gamma_evb_environment_agree_d                     -0.008267
gamma_evb_function_disagree_d                      0.020744
gamma_hhveh_fuel_d                                 0.005138
gamma_veh_range_d                                 -0.014032
gamma_suv_d                                       -0.015728
                                              b_range_pw3_b
b_no_choice_a                                      0.024129
b_mileage_a                                       -0.005972
b_range_pw1_a                                     -0.024991
b_range_pw2_a                                      0.043637
b_range_pw3_a                                     -0.022875
b_loss_pw1_a                                       0.004018
b_loss_pw2_a                                       0.030423
b_loss_pw3_a                                      -0.030351
b_packreplace_treat_a                             -0.030870
b_cellreplace_treat_a                             -0.058022
b_packreplace_a                                   -0.021103
b_cellreplace_a                                    0.064922
b_price_a                                          0.087205
b_no_choice_b                                      0.002641
b_mileage_b                                       -0.014870
b_range_pw1_b                                      0.140238
b_range_pw2_b                                     -0.375114
b_range_pw3_b                                      1.000000
b_loss_pw1_b                                      -0.058293
b_loss_pw2_b                                       0.071701
b_loss_pw3_b                                       0.020391
b_packreplace_treat_b                              0.005277
b_cellreplace_treat_b                             -0.047716
b_packreplace_b                                    0.003586
b_cellreplace_b                                    0.024527
b_price_b                                         -0.183663
b_no_choice_c                                     -0.009569
b_mileage_c                                       -0.025670
b_range_pw1_c                                      0.027495
b_range_pw2_c                                      0.060643
b_range_pw3_c                                      0.015697
b_loss_pw1_c                                       0.032669
b_loss_pw2_c                                      -0.025763
b_loss_pw3_c                                       0.013564
b_packreplace_treat_c                             -0.028745
b_cellreplace_treat_c                             -0.026518
b_packreplace_c                                    0.017361
b_cellreplace_c                                    0.016443
b_price_c                                         -0.014872
b_no_choice_d                                      0.017805
b_mileage_d                                       -0.013483
b_range_pw1_d                                     -0.018661
b_range_pw2_d                                      0.054638
b_range_pw3_d                                     -0.186596
b_loss_pw1_d                                       0.021552
b_loss_pw2_d                                       0.031397
b_loss_pw3_d                                      -0.007946
b_packreplace_treat_d                              0.056672
b_cellreplace_treat_d                              0.026119
b_packreplace_d                                   -0.016056
b_cellreplace_d                                  8.1609e-04
b_price_d                                          0.030772
b_no_choice_e                                     -0.012338
b_mileage_e                                        0.013870
b_range_pw1_e                                     -0.031262
b_range_pw2_e                                      0.043783
b_range_pw3_e                                     -0.117381
b_loss_pw1_e                                      -0.042595
b_loss_pw2_e                                      -0.060154
b_loss_pw3_e                                      -0.002190
b_packreplace_treat_e                              0.027699
b_cellreplace_treat_e                              0.044886
b_packreplace_e                                   -0.045618
b_cellreplace_e                                   -0.047571
b_price_e                                          0.006377
delta_a                                           -0.031916
gamma_EV_rangeanxiety_a                            0.018007
gamma_risktaker_a                                 -0.004442
gamma_hhincome_a                                   0.008163
gamma_ev_charge_a                                  0.010423
gamma_knowledge_ev_a                               0.024111
gamma_evb_environment_agree_a                      0.010833
gamma_evb_function_disagree_a                      0.026730
gamma_hhveh_fuel_a                                -0.007873
gamma_veh_range_a                                 -0.007958
gamma_suv_a                                        0.048073
delta_b                                           -0.010634
gamma_EV_rangeanxiety_b                           -0.005302
gamma_risktaker_b                                3.4371e-04
gamma_hhincome_b                                  -0.027511
gamma_ev_charge_b                                  0.007517
gamma_knowledge_ev_b                               0.029950
gamma_evb_environment_agree_b                      0.037176
gamma_evb_function_disagree_b                     -0.020112
gamma_hhveh_fuel_b                                -0.002271
gamma_veh_range_b                                 -0.017448
gamma_suv_b                                        0.019528
delta_c                                           -0.022723
gamma_EV_rangeanxiety_c                            0.013945
gamma_risktaker_c                                 -0.018952
gamma_hhincome_c                                  -0.020980
gamma_ev_charge_c                                  0.022894
gamma_knowledge_ev_c                               0.018208
gamma_evb_environment_agree_c                      0.017979
gamma_evb_function_disagree_c                      0.002682
gamma_hhveh_fuel_c                                -0.002969
gamma_veh_range_c                                 -0.007927
gamma_suv_c                                       -0.006089
delta_d                                            0.007032
gamma_EV_rangeanxiety_d                           -0.010108
gamma_risktaker_d                                 -0.012294
gamma_hhincome_d                                  -0.005138
gamma_ev_charge_d                                  0.022730
gamma_knowledge_ev_d                               0.004029
gamma_evb_environment_agree_d                      0.013647
gamma_evb_function_disagree_d                     -0.015970
gamma_hhveh_fuel_d                                -0.001755
gamma_veh_range_d                                 -0.026068
gamma_suv_d                                       -0.006141
                                               b_loss_pw1_b
b_no_choice_a                                     -0.010554
b_mileage_a                                       -0.014018
b_range_pw1_a                                      0.017145
b_range_pw2_a                                     -0.011542
b_range_pw3_a                                      0.011081
b_loss_pw1_a                                      -0.066064
b_loss_pw2_a                                       0.040362
b_loss_pw3_a                                       0.008482
b_packreplace_treat_a                             -0.006309
b_cellreplace_treat_a                              0.056075
b_packreplace_a                                   -0.014770
b_cellreplace_a                                 -4.5365e-04
b_price_a                                          0.009211
b_no_choice_b                                      0.402198
b_mileage_b                                        0.056046
b_range_pw1_b                                     -0.035174
b_range_pw2_b                                      0.018844
b_range_pw3_b                                     -0.058293
b_loss_pw1_b                                       1.000000
b_loss_pw2_b                                      -0.552259
b_loss_pw3_b                                       0.193744
b_packreplace_treat_b                              0.004347
b_cellreplace_treat_b                              0.005174
b_packreplace_b                                    0.021038
b_cellreplace_b                                    0.003134
b_price_b                                          0.041125
b_no_choice_c                                     -0.024486
b_mileage_c                                       -0.001574
b_range_pw1_c                                     -0.015043
b_range_pw2_c                                     -0.026517
b_range_pw3_c                                     -0.009607
b_loss_pw1_c                                      -0.084155
b_loss_pw2_c                                       0.042071
b_loss_pw3_c                                      -0.019088
b_packreplace_treat_c                              0.019645
b_cellreplace_treat_c                              0.011329
b_packreplace_c                                   -0.013658
b_cellreplace_c                                   -0.007541
b_price_c                                         -0.006300
b_no_choice_d                                     -0.025184
b_mileage_d                                        0.003558
b_range_pw1_d                                      0.006589
b_range_pw2_d                                     -0.006976
b_range_pw3_d                                      0.038762
b_loss_pw1_d                                      -0.045379
b_loss_pw2_d                                       0.023413
b_loss_pw3_d                                      -0.002246
b_packreplace_treat_d                             -0.030150
b_cellreplace_treat_d                             -0.020116
b_packreplace_d                                    0.017132
b_cellreplace_d                                    0.019523
b_price_d                                         -0.013932
b_no_choice_e                                     -0.039398
b_mileage_e                                        0.011867
b_range_pw1_e                                      0.006086
b_range_pw2_e                                     -0.015670
b_range_pw3_e                                      0.002847
b_loss_pw1_e                                      -0.052359
b_loss_pw2_e                                       0.035769
b_loss_pw3_e                                      -0.009946
b_packreplace_treat_e                              0.009168
b_cellreplace_treat_e                              0.004958
b_packreplace_e                                    0.002041
b_cellreplace_e                                   -0.003692
b_price_e                                         -0.004937
delta_a                                           -0.001646
gamma_EV_rangeanxiety_a                            0.009175
gamma_risktaker_a                                 -0.008130
gamma_hhincome_a                                   0.001757
gamma_ev_charge_a                                 -0.005635
gamma_knowledge_ev_a                               0.003357
gamma_evb_environment_agree_a                     -0.006422
gamma_evb_function_disagree_a                      0.020405
gamma_hhveh_fuel_a                                 0.006713
gamma_veh_range_a                                 -0.001511
gamma_suv_a                                        0.005804
delta_b                                            0.011243
gamma_EV_rangeanxiety_b                            0.019328
gamma_risktaker_b                               -5.1790e-04
gamma_hhincome_b                                  -0.018762
gamma_ev_charge_b                                 -0.004369
gamma_knowledge_ev_b                            -3.1014e-04
gamma_evb_environment_agree_b                     -0.007666
gamma_evb_function_disagree_b                     -0.021013
gamma_hhveh_fuel_b                                -0.012656
gamma_veh_range_b                                  0.011251
gamma_suv_b                                       -0.020164
delta_c                                            0.004106
gamma_EV_rangeanxiety_c                            0.016354
gamma_risktaker_c                                  0.004529
gamma_hhincome_c                                   0.002535
gamma_ev_charge_c                                 -0.007573
gamma_knowledge_ev_c                            -3.3383e-04
gamma_evb_environment_agree_c                     -0.005118
gamma_evb_function_disagree_c                   -6.8372e-04
gamma_hhveh_fuel_c                                 0.006771
gamma_veh_range_c                                 -0.008080
gamma_suv_c                                        0.002274
delta_d                                           -0.002081
gamma_EV_rangeanxiety_d                            0.016794
gamma_risktaker_d                                  0.001250
gamma_hhincome_d                                  -0.008199
gamma_ev_charge_d                                  0.002508
gamma_knowledge_ev_d                               0.001221
gamma_evb_environment_agree_d                   -9.0581e-04
gamma_evb_function_disagree_d                      0.004185
gamma_hhveh_fuel_d                                 0.002954
gamma_veh_range_d                                 -0.003846
gamma_suv_d                                       -0.009898
                                               b_loss_pw2_b
b_no_choice_a                                     -0.003282
b_mileage_a                                       -0.025149
b_range_pw1_a                                     -0.009544
b_range_pw2_a                                     -0.075682
b_range_pw3_a                                      0.028784
b_loss_pw1_a                                       0.040006
b_loss_pw2_a                                      -0.133531
b_loss_pw3_a                                       0.015861
b_packreplace_treat_a                             -0.026251
b_cellreplace_treat_a                             -0.021895
b_packreplace_a                                    0.004843
b_cellreplace_a                                   -0.080506
b_price_a                                          0.063978
b_no_choice_b                                     -0.106548
b_mileage_b                                        0.012229
b_range_pw1_b                                     -0.067118
b_range_pw2_b                                      0.005997
b_range_pw3_b                                      0.071701
b_loss_pw1_b                                      -0.552259
b_loss_pw2_b                                       1.000000
b_loss_pw3_b                                      -0.521659
b_packreplace_treat_b                             -0.018975
b_cellreplace_treat_b                             -0.038780
b_packreplace_b                                    0.047777
b_cellreplace_b                                    0.089732
b_price_b                                          0.062949
b_no_choice_c                                     -0.021650
b_mileage_c                                        0.026196
b_range_pw1_c                                     -0.092874
b_range_pw2_c                                     -0.030722
b_range_pw3_c                                     -0.026691
b_loss_pw1_c                                       0.006465
b_loss_pw2_c                                      -0.079822
b_loss_pw3_c                                       0.023198
b_packreplace_treat_c                             -0.009440
b_cellreplace_treat_c                              0.001901
b_packreplace_c                                   -0.013378
b_cellreplace_c                                   -0.016370
b_price_c                                         -0.018272
b_no_choice_d                                     -0.001452
b_mileage_d                                       -0.022544
b_range_pw1_d                                     -0.006912
b_range_pw2_d                                      0.030645
b_range_pw3_d                                     -0.049363
b_loss_pw1_d                                       0.024921
b_loss_pw2_d                                      -0.011793
b_loss_pw3_d                                       0.021244
b_packreplace_treat_d                              0.019637
b_cellreplace_treat_d                             -0.010044
b_packreplace_d                                   -0.008127
b_cellreplace_d                                    0.008640
b_price_d                                          0.003212
b_no_choice_e                                     -0.002578
b_mileage_e                                        0.028044
b_range_pw1_e                                      0.048464
b_range_pw2_e                                     -0.029486
b_range_pw3_e                                     -0.013777
b_loss_pw1_e                                       0.056178
b_loss_pw2_e                                      -0.035275
b_loss_pw3_e                                       0.054584
b_packreplace_treat_e                              0.013640
b_cellreplace_treat_e                              0.013710
b_packreplace_e                                   -0.010465
