session_id,respID,qID,profileID,altID,obsID,choice,time_start,time_total,time_min_vehicle_cbc,next_veh_budget,vehicle_type,powertrain,price,range_bev,range_phev,mileage,age,operating_cost,no_choice,range,operating_cost_text
2938cc16966136ef2acbbee4c7ae3fc3,179,4,1783,2,1072,0,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,bev,15000,50,0,0.6,1,6,0,50 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
2938cc16966136ef2acbbee4c7ae3fc3,179,4,2217,3,1072,0,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,bev,12000,200,0,0.2,0.4,9,0,200 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
2938cc16966136ef2acbbee4c7ae3fc3,179,4,0,4,1072,1,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2938cc16966136ef2acbbee4c7ae3fc3,179,5,5103,1,1073,0,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,gas,13500,0,0,0.35000000000000003,0.8,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
2938cc16966136ef2acbbee4c7ae3fc3,179,5,6602,2,1073,0,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,hev,12000,0,0,0.6,0.8,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
2938cc16966136ef2acbbee4c7ae3fc3,179,5,2820,3,1073,0,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,hev,16500,0,0,0.45,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
2938cc16966136ef2acbbee4c7ae3fc3,179,5,0,4,1073,1,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2938cc16966136ef2acbbee4c7ae3fc3,179,6,5855,1,1074,0,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,phev,15000,0,40,0.35000000000000003,0.2,15,0,40 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
2938cc16966136ef2acbbee4c7ae3fc3,179,6,996,2,1074,0,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,bev,16500,200,0,0.4,0.2,6,0,200 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
2938cc16966136ef2acbbee4c7ae3fc3,179,6,5813,3,1074,0,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,gas,15000,0,0,0.30000000000000004,0.2,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
2938cc16966136ef2acbbee4c7ae3fc3,179,6,0,4,1074,1,2025-10-21T20:13:41Z,1176,1.6333333333333333,15000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
876cd8e89e6a147e603b2626576138f6,180,1,4959,1,1075,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,phev,20000,0,20,0.6,0.6000000000000001,12,0,20 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,1,914,2,1075,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,bev,18000,200,0,0.2,0.2,6,0,200 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,1,6271,3,1075,1,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,gas,22000,0,0,0.35000000000000003,0.6000000000000001,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,1,0,4,1075,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
876cd8e89e6a147e603b2626576138f6,180,2,3875,1,1076,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,gas,22000,0,0,0.30000000000000004,0.2,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,2,3435,2,1076,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,gas,22000,0,0,0.25,1,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,2,5323,3,1076,1,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,gas,18000,0,0,0.6,0.8,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,2,0,4,1076,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
876cd8e89e6a147e603b2626576138f6,180,3,7718,1,1077,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,phev,18000,0,20,0.2,1,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,3,6147,2,1077,1,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,gas,18000,0,0,0.55,0.4,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,3,7069,3,1077,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,phev,16000,0,20,0.2,0.4,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,3,0,4,1077,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
876cd8e89e6a147e603b2626576138f6,180,4,5321,1,1078,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,gas,16000,0,0,0.6,0.8,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,4,4796,2,1078,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,hev,18000,0,0,0.45,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,4,6631,3,1078,1,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,gas,22000,0,0,0.2,1,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,4,0,4,1078,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
876cd8e89e6a147e603b2626576138f6,180,5,1926,1,1079,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,phev,18000,0,30.000000000000004,0.30000000000000004,0.2,9,0,30 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,5,4297,2,1079,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,phev,16000,0,20,0.30000000000000004,0.4,12,0,20 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,5,2588,3,1079,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,phev,22000,0,30.000000000000004,0.6,0.4,9,0,30 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,5,0,4,1079,1,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
876cd8e89e6a147e603b2626576138f6,180,6,5585,1,1080,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,gas,16000,0,0,0.45,1,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,6,3786,2,1080,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,hev,20000,0,0,0.2,0.2,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,6,5836,3,1080,0,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,hev,18000,0,0,0.35000000000000003,0.2,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
876cd8e89e6a147e603b2626576138f6,180,6,0,4,1080,1,2025-10-27T16:06:22Z,568,1.2666666666666666,20000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
605c55c698b78e2afea96a2b4ae1ba02,181,1,7441,1,1081,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,gas,36000,0,0,0.55,0.6000000000000001,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,1,5104,2,1081,1,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,hev,40500,0,0,0.35000000000000003,0.8,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,1,4926,3,1081,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,hev,36000,0,0,0.6,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,1,0,4,1081,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
605c55c698b78e2afea96a2b4ae1ba02,181,2,7807,1,1082,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,gas,49500.00000000001,0,0,0.4,1,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,2,3564,2,1082,1,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,hev,40500,0,0,0.4,1,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,2,7443,3,1082,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,gas,40500,0,0,0.55,0.6000000000000001,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,2,0,4,1082,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
605c55c698b78e2afea96a2b4ae1ba02,181,3,7238,1,1083,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,phev,40500,0,20,0.55,0.4,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,3,6987,2,1083,1,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,gas,40500,0,0,0.5,0.2,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,3,729,3,1083,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,bev,36000,150,0,0.2,1,3,0,150 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,3,0,4,1083,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
605c55c698b78e2afea96a2b4ae1ba02,181,4,3082,1,1084,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,hev,45000,0,0,0.30000000000000004,0.8,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,4,3181,2,1084,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,bev,36000,150,0,0.4,0.8,9,0,150 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,4,7615,3,1084,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,gas,49500.00000000001,0,0,0.45,0.8,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,4,0,4,1084,1,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
605c55c698b78e2afea96a2b4ae1ba02,181,5,7573,1,1085,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,phev,36000,0,20,0.35000000000000003,0.8,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,5,7037,2,1085,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,gas,45000,0,0,0.6,0.2,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,5,5983,3,1085,1,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,gas,49500.00000000001,0,0,0.2,0.4,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,5,0,4,1085,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
605c55c698b78e2afea96a2b4ae1ba02,181,6,594,1,1086,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,bev,40500,200,0,0.30000000000000004,0.8,3,0,200 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,6,7122,2,1086,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,phev,40500,0,30.000000000000004,0.30000000000000004,0.4,18,0,30 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,6,4917,3,1086,1,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,phev,36000,0,30.000000000000004,0.55,0.6000000000000001,12,0,30 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
605c55c698b78e2afea96a2b4ae1ba02,181,6,0,4,1086,0,2025-10-21T20:01:18Z,1015,2.0166666666666666,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
7ec99d5e305a1cf80a40b0b76c40d0b4,182,1,3824,1,1087,0,2025-10-21T20:20:27Z,781,1.35,15000,car,hev,16500,0,0,0.2,0.4,9,0,NA,9 cents per mile<br> ( 44.4 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,1,1894,2,1087,0,2025-10-21T20:20:27Z,781,1.35,15000,car,phev,13500,0,30.000000000000004,0.5,0.2,6,0,30 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,1,6859,3,1087,0,2025-10-21T20:20:27Z,781,1.35,15000,car,gas,16500,0,0,0.5,0.8,12,0,NA,12 cents per mile<br> ( 30.2 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,1,0,4,1087,1,2025-10-21T20:20:27Z,781,1.35,15000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
7ec99d5e305a1cf80a40b0b76c40d0b4,182,2,6900,1,1088,0,2025-10-21T20:20:27Z,781,1.35,15000,car,hev,13500,0,0,0.55,0.8,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,2,4350,2,1088,0,2025-10-21T20:20:27Z,781,1.35,15000,car,hev,15000,0,0,0.35000000000000003,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 44.4 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,2,6918,3,1088,0,2025-10-21T20:20:27Z,781,1.35,15000,car,bev,13500,200,0,0.55,0.8,12,0,200 miles on a full charge,12 cents per mile<br> ( 95.3 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,2,0,4,1088,1,2025-10-21T20:20:27Z,781,1.35,15000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
7ec99d5e305a1cf80a40b0b76c40d0b4,182,3,6066,1,1089,0,2025-10-21T20:20:27Z,781,1.35,15000,car,hev,15000,0,0,0.5,0.4,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,3,4820,2,1089,0,2025-10-21T20:20:27Z,781,1.35,15000,car,phev,16500,0,20,0.4,0.8,9,0,20 miles on a full charge,9 cents per mile<br> ( 80.2 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,3,7302,3,1089,0,2025-10-21T20:20:27Z,781,1.35,15000,car,bev,13500,50,0,0.55,1,12,0,50 miles on a full charge,12 cents per mile<br> ( 95.3 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,3,0,4,1089,1,2025-10-21T20:20:27Z,781,1.35,15000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
7ec99d5e305a1cf80a40b0b76c40d0b4,182,4,7729,1,1090,0,2025-10-21T20:20:27Z,781,1.35,15000,car,gas,12000,0,0,0.5,1,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,4,6505,2,1090,0,2025-10-21T20:20:27Z,781,1.35,15000,car,gas,15000,0,0,0.55,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 30.2 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,4,6508,3,1090,1,2025-10-21T20:20:27Z,781,1.35,15000,car,hev,16500,0,0,0.55,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,4,0,4,1090,0,2025-10-21T20:20:27Z,781,1.35,15000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
7ec99d5e305a1cf80a40b0b76c40d0b4,182,5,953,1,1091,0,2025-10-21T20:20:27Z,781,1.35,15000,car,bev,12000,250,0,0.6,0.6000000000000001,3,0,250 miles on a full charge,3 cents per mile<br> (134.2 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,5,4241,2,1091,0,2025-10-21T20:20:27Z,781,1.35,15000,car,phev,12000,0,10,0.2,0.6000000000000001,9,0,10 miles on a full charge,9 cents per mile<br> ( 80.2 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,5,6890,3,1091,0,2025-10-21T20:20:27Z,781,1.35,15000,car,phev,13500,0,30.000000000000004,0.5,0.8,12,0,30 miles on a full charge,12 cents per mile<br> ( 89.0 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,5,0,4,1091,1,2025-10-21T20:20:27Z,781,1.35,15000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
7ec99d5e305a1cf80a40b0b76c40d0b4,182,6,6659,1,1092,0,2025-10-21T20:20:27Z,781,1.35,15000,car,bev,15000,250,0,0.25,0.8,12,0,250 miles on a full charge,12 cents per mile<br> ( 95.3 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,6,2480,2,1092,0,2025-10-21T20:20:27Z,781,1.35,15000,car,bev,16500,200,0,0.35000000000000003,0.6000000000000001,6,0,200 miles on a full charge,6 cents per mile<br> (122.0 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,6,2262,3,1092,0,2025-10-21T20:20:27Z,781,1.35,15000,car,hev,13500,0,0,0.55,0.4,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
7ec99d5e305a1cf80a40b0b76c40d0b4,182,6,0,4,1092,1,2025-10-21T20:20:27Z,781,1.35,15000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
a5e1f3201251847ab38d86a722a2d648,183,1,225,1,1093,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,bev,32000,100,0,0.30000000000000004,0.4,3,0,100 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,1,6073,2,1093,1,2025-10-21T21:53:13Z,629,1.65,40000,suv,gas,32000,0,0,0.4,0.4,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,1,2333,3,1093,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,gas,40000,0,0,0.35000000000000003,0.4,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,1,0,4,1093,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
a5e1f3201251847ab38d86a722a2d648,183,2,4090,1,1094,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,hev,32000,0,0,0.55,0.2,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,2,7497,2,1094,1,2025-10-21T21:53:13Z,629,1.65,40000,suv,phev,32000,0,10,0.2,0.8,18,0,10 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,2,7659,3,1094,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,gas,36000,0,0,0.55,0.8,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,2,0,4,1094,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
a5e1f3201251847ab38d86a722a2d648,183,3,2604,1,1095,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,bev,44000,50,0,0.2,0.6000000000000001,9,0,50 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,3,7229,2,1095,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,gas,40000,0,0,0.55,0.4,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,3,6187,3,1095,1,2025-10-21T21:53:13Z,629,1.65,40000,suv,phev,40000,0,30.000000000000004,0.6,0.4,15,0,30 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,3,0,4,1095,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
a5e1f3201251847ab38d86a722a2d648,183,4,6269,1,1096,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,gas,40000,0,0,0.35000000000000003,0.6000000000000001,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,4,5064,2,1096,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,hev,44000,0,0,0.30000000000000004,0.8,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,4,4397,3,1096,1,2025-10-21T21:53:13Z,629,1.65,40000,suv,gas,32000,0,0,0.45,0.4,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,4,0,4,1096,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
a5e1f3201251847ab38d86a722a2d648,183,5,4151,1,1097,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,bev,40000,150,0,0.6,0.2,12,0,150 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,5,6506,2,1097,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,hev,32000,0,0,0.4,0.8,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,5,7098,3,1097,1,2025-10-21T21:53:13Z,629,1.65,40000,suv,phev,36000,0,30.000000000000004,0.25,0.4,18,0,30 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,5,0,4,1097,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
a5e1f3201251847ab38d86a722a2d648,183,6,6122,1,1098,1,2025-10-21T21:53:13Z,629,1.65,40000,suv,hev,32000,0,0,0.5,0.4,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,6,7072,2,1098,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,phev,44000,0,20,0.2,0.4,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,6,5680,3,1098,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,hev,44000,0,0,0.55,1,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
a5e1f3201251847ab38d86a722a2d648,183,6,0,4,1098,0,2025-10-21T21:53:13Z,629,1.65,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
03aac7856ac137f414685556f153e6bf,184,1,6627,1,1099,1,2025-10-21T20:03:51Z,922,3.35,15000,suv,gas,13500,0,0,0.2,1,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
03aac7856ac137f414685556f153e6bf,184,1,2288,2,1099,0,2025-10-21T20:03:51Z,922,3.35,15000,suv,hev,13500,0,0,0.30000000000000004,0.4,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
03aac7856ac137f414685556f153e6bf,184,1,2420,3,1099,0,2025-10-21T20:03:51Z,922,3.35,15000,suv,hev,13500,0,0,0.45,0.4,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
03aac7856ac137f414685556f153e6bf,184,1,0,4,1099,0,2025-10-21T20:03:51Z,922,3.35,15000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
03aac7856ac137f414685556f153e6bf,184,2,4861,1,1100,1,2025-10-21T20:03:51Z,922,3.35,15000,suv,bev,12000,250,0,0.5,0.6000000000000001,12,0,250 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
03aac7856ac137f414685556f153e6bf,184,2,2159,2,1100,0,2025-10-21T20:03:51Z,922,3.35,15000,suv,gas,16500,0,0,0.6,0.2,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
03aac7856ac137f414685556f153e6bf,184,2,7837,3,1100,0,2025-10-21T20:03:51Z,922,3.35,15000,suv,phev,12000,0,20,0.45,1,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
03aac7856ac137f414685556f153e6bf,184,2,0,4,1100,0,2025-10-21T20:03:51Z,922,3.35,15000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
03aac7856ac137f414685556f153e6bf,184,3,2984,1,1101,0,2025-10-21T20:03:51Z,922,3.35,15000,suv,phev,16500,0,30.000000000000004,0.6,0.6000000000000001,9,0,30 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
03aac7856ac137f414685556f153e6bf,184,3,7040,2,1101,0,2025-10-21T20:03:51Z,922,3.35,15000,suv,hev,16500,0,0,0.6,0.2,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
03aac7856ac137f414685556f153e6bf,184,3,6921,3,1101,1,2025-10-21T20:03:51Z,922,3.35,15000,suv,phev,12000,0,10,0.35000000000000003,0.2,18,0,10 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
03aac7856ac137f414685556f153e6bf,184,3,0,4,1101,0,2025-10-21T20:03:51Z,922,3.35,15000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
03aac7856ac137f414685556f153e6bf,184,4,5793,1,1102,0,2025-10-21T20:03:51Z,922,3.35,15000,suv,phev,12000,0,10,0.25,0.2,15,0,10 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
