session_id,respID,qID,profileID,altID,obsID,choice,time_start,time_min_total,time_min_vehicle_cbc,next_veh_budget,vehicle_type,powertrain,price,range_bev,range_phev,mileage,age,operating_cost,no_choice,range,operating_cost_text
f6725fb3c14086be4a3c70c6c349e2c3,37,4,4520,3,220,0,2025-10-14T22:42:36Z,14.333333333333334,1.3,35000,suv,phev,38500,0,20,0.55,0.4,12,0,20 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
f6725fb3c14086be4a3c70c6c349e2c3,37,4,0,4,220,0,2025-10-14T22:42:36Z,14.333333333333334,1.3,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
f6725fb3c14086be4a3c70c6c349e2c3,37,5,7752,1,221,0,2025-10-14T22:42:36Z,14.333333333333334,1.3,35000,suv,phev,38500,0,40,0.25,1,18,0,40 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
f6725fb3c14086be4a3c70c6c349e2c3,37,5,5723,2,221,0,2025-10-14T22:42:36Z,14.333333333333334,1.3,35000,suv,gas,38500,0,0,0.6,1,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
f6725fb3c14086be4a3c70c6c349e2c3,37,5,5254,3,221,1,2025-10-14T22:42:36Z,14.333333333333334,1.3,35000,suv,bev,31500,200,0,0.5,0.8,12,0,200 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
f6725fb3c14086be4a3c70c6c349e2c3,37,5,0,4,221,0,2025-10-14T22:42:36Z,14.333333333333334,1.3,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
f6725fb3c14086be4a3c70c6c349e2c3,37,6,1883,1,222,0,2025-10-14T22:42:36Z,14.333333333333334,1.3,35000,suv,phev,35000,0,30.000000000000004,0.25,0.2,9,0,30 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
f6725fb3c14086be4a3c70c6c349e2c3,37,6,4309,2,222,1,2025-10-14T22:42:36Z,14.333333333333334,1.3,35000,suv,gas,28000,0,0,0.35000000000000003,0.4,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
f6725fb3c14086be4a3c70c6c349e2c3,37,6,7207,3,222,0,2025-10-14T22:42:36Z,14.333333333333334,1.3,35000,suv,gas,38500,0,0,0.5,0.4,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
f6725fb3c14086be4a3c70c6c349e2c3,37,6,0,4,222,0,2025-10-14T22:42:36Z,14.333333333333334,1.3,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
4a60f238fc47e514263b85f74caa048e,38,1,5705,1,223,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,phev,4000,0,40,0.5,0.2,12,0,40 miles on a full charge,12 cents per mile<br> ( 89.0 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,1,5843,2,223,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,gas,4500,0,0,0.25,0.4,12,0,NA,12 cents per mile<br> ( 30.2 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,1,4405,3,223,1,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,bev,4000,150,0,0.4,0.6000000000000001,9,0,150 miles on a full charge,9 cents per mile<br> (107.6 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,1,0,4,223,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
4a60f238fc47e514263b85f74caa048e,38,2,3465,1,224,1,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,gas,4000,0,0,0.25,0.2,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,2,2728,2,224,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,phev,5500,0,10,0.2,0.8,6,0,10 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,2,5269,3,224,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,gas,4000,0,0,0.5,1,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,2,0,4,224,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
4a60f238fc47e514263b85f74caa048e,38,3,7421,1,225,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,gas,4000,0,0,0.25,0.4,15,0,NA,15 cents per mile<br> ( 28.0 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,3,1582,2,225,1,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,phev,4500,0,40,0.55,1,3,0,40 miles on a full charge,3 cents per mile<br> ( 62.5 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,3,3968,3,225,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,bev,5500,150,0,0.35000000000000003,0.4,9,0,150 miles on a full charge,9 cents per mile<br> (107.6 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,3,0,4,225,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
4a60f238fc47e514263b85f74caa048e,38,4,2770,1,226,1,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,phev,4500,0,20,0.25,0.8,6,0,20 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,4,1792,2,226,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,bev,5500,100,0,0.4,0.2,6,0,100 miles on a full charge,6 cents per mile<br> (122.0 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,4,4216,3,226,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,hev,4500,0,0,0.2,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 44.4 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,4,0,4,226,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
4a60f238fc47e514263b85f74caa048e,38,5,7456,1,227,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,gas,5500,0,0,0.2,0.6000000000000001,15,0,NA,15 cents per mile<br> ( 28.0 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,5,5098,2,227,1,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,hev,5000,0,0,0.30000000000000004,1,9,0,NA,9 cents per mile<br> ( 44.4 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,5,7659,3,227,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,gas,5000,0,0,0.5,0.6000000000000001,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,5,0,4,227,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
4a60f238fc47e514263b85f74caa048e,38,6,6008,1,228,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,phev,5500,0,20,0.4,0.4,12,0,20 miles on a full charge,12 cents per mile<br> ( 89.0 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,6,2379,2,228,1,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,phev,5000,0,40,0.2,0.6000000000000001,6,0,40 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,6,3515,3,228,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,gas,5500,0,0,0.30000000000000004,0.2,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
4a60f238fc47e514263b85f74caa048e,38,6,0,4,228,0,2025-10-20T20:30:34Z,13.15,2.6666666666666665,5000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,39,1,4041,1,229,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,gas,10000,0,0,0.45,0.4,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,1,4461,2,229,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,phev,8000,0,10,0.45,0.6000000000000001,9,0,10 miles on a full charge,9 cents per mile<br> ( 80.2 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,1,3101,3,229,1,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,hev,8000,0,0,0.25,1,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,1,0,4,229,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,39,2,6458,1,230,1,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,hev,8000,0,0,0.5,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,2,2342,2,230,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,hev,9000,0,0,0.2,0.6000000000000001,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,2,5628,3,230,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,hev,11000,0,0,0.45,0.2,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,2,0,4,230,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,39,3,7581,1,231,1,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,gas,8000,0,0,0.45,0.2,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,3,7583,2,231,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,gas,10000,0,0,0.45,0.2,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,3,1953,3,231,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,bev,8000,150,0,0.6,0.2,6,0,150 miles on a full charge,6 cents per mile<br> (122.0 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,3,0,4,231,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,39,4,5974,1,232,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,hev,8000,0,0,0.4,0.4,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,4,6943,2,232,1,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,gas,9000,0,0,0.6,0.8,12,0,NA,12 cents per mile<br> ( 30.2 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,4,6608,3,232,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,bev,11000,150,0,0.2,0.8,12,0,150 miles on a full charge,12 cents per mile<br> ( 95.3 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,4,0,4,232,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,39,5,1058,1,233,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,bev,9000,200,0,0.30000000000000004,0.8,3,0,200 miles on a full charge,3 cents per mile<br> (134.2 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,5,6409,2,233,1,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,phev,8000,0,40,0.4,0.6000000000000001,12,0,40 miles on a full charge,12 cents per mile<br> ( 89.0 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,5,6860,3,233,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,hev,11000,0,0,0.5,0.8,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,5,0,4,233,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,39,6,7565,1,234,1,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,gas,8000,0,0,0.25,0.2,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,6,7736,2,234,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,gas,11000,0,0,0.55,1,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,6,3286,3,234,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,phev,9000,0,10,0.45,1,6,0,10 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
dc022d6fba65c6df2810c8c5b20a6d42,39,6,0,4,234,0,2025-10-14T22:37:35Z,9.283333333333331,0.8666666666666667,10000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8c2f9268556c37279dcd677ee38881f3,40,1,5632,1,235,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,hev,31500,0,0,0.5,1,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,1,7445,2,235,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,gas,35000,0,0,0.55,0.6000000000000001,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,1,3479,3,235,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,gas,38500,0,0,0.30000000000000004,1,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,1,0,4,235,1,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8c2f9268556c37279dcd677ee38881f3,40,2,3346,1,236,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,hev,35000,0,0,0.6,0.8,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,2,7633,2,236,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,gas,28000,0,0,0.5,0.8,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,2,6081,3,236,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,phev,28000,0,10,0.4,0.4,15,0,10 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,2,0,4,236,1,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8c2f9268556c37279dcd677ee38881f3,40,3,1814,1,237,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,bev,31500,100,0,0.2,0.2,9,0,100 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,3,3061,2,237,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,phev,28000,0,10,0.25,0.8,9,0,10 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,3,3913,3,237,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,gas,28000,0,0,0.35000000000000003,0.2,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,3,0,4,237,1,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8c2f9268556c37279dcd677ee38881f3,40,4,2281,1,238,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,phev,28000,0,40,0.25,0.4,9,0,40 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,4,2952,2,238,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,hev,38500,0,0,0.6,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,4,6941,3,238,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,gas,35000,0,0,0.4,0.2,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,4,0,4,238,1,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8c2f9268556c37279dcd677ee38881f3,40,5,7813,1,239,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,phev,28000,0,20,0.4,1,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,5,52,2,239,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,bev,38500,150,0,0.30000000000000004,0.2,3,0,150 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,5,7171,3,239,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,phev,35000,0,30.000000000000004,0.4,0.4,18,0,30 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,5,0,4,239,1,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8c2f9268556c37279dcd677ee38881f3,40,6,3783,1,240,1,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,gas,31500,0,0,0.2,0.2,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,6,404,2,240,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,bev,38500,50,0,0.30000000000000004,0.6000000000000001,3,0,50 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,6,6411,3,240,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,gas,31500,0,0,0.2,0.8,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
8c2f9268556c37279dcd677ee38881f3,40,6,0,4,240,0,2025-10-14T22:52:56Z,6.916666666666667,2.3333333333333335,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
1d13ddb383f7a38dc887e89f403b778b,41,1,6464,1,241,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,hev,60500.00000000001,0,0,0.30000000000000004,0.8,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,1,6796,2,241,1,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,hev,49500,0,0,0.55,1,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,1,4174,3,241,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,phev,49500,0,40,0.6,0.2,12,0,40 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,1,0,4,241,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
1d13ddb383f7a38dc887e89f403b778b,41,2,5107,1,242,1,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,gas,60500.00000000001,0,0,0.35000000000000003,0.8,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,2,1797,2,242,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,bev,44000,250,0,0.6,1,6,0,250 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,2,7136,3,242,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,hev,60500.00000000001,0,0,0.35000000000000003,0.4,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,2,0,4,242,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
1d13ddb383f7a38dc887e89f403b778b,41,3,7428,1,243,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,phev,60500.00000000001,0,10,0.5,0.6000000000000001,18,0,10 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,3,2005,2,243,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,phev,44000,0,10,0.4,0.2,9,0,10 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,3,7395,3,243,1,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,gas,49500,0,0,0.45,0.6000000000000001,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,3,0,4,243,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
1d13ddb383f7a38dc887e89f403b778b,41,4,1511,1,244,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,bev,55000,150,0,0.35000000000000003,0.8,6,0,150 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,4,4840,2,244,1,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,hev,49500,0,0,0.5,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,4,5537,3,244,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,phev,44000,0,40,0.35000000000000003,1,12,0,40 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,4,0,4,244,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
1d13ddb383f7a38dc887e89f403b778b,41,5,3786,1,245,1,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,hev,55000,0,0,0.2,0.2,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,5,4336,2,245,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,bev,60500.00000000001,250,0,0.35000000000000003,0.4,12,0,250 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,5,2732,3,245,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,hev,60500.00000000001,0,0,0.35000000000000003,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,5,0,4,245,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
1d13ddb383f7a38dc887e89f403b778b,41,6,6128,1,246,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,hev,60500.00000000001,0,0,0.5,0.4,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,6,2732,2,246,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,hev,60500.00000000001,0,0,0.35000000000000003,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,6,3391,3,246,1,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,gas,60500.00000000001,0,0,0.2,1,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
1d13ddb383f7a38dc887e89f403b778b,41,6,0,4,246,0,2025-10-20T20:33:36Z,10.333333333333334,0.8666666666666667,55000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
4c59725c8bd47f1d44ccb9712ede96f3,42,1,5151,1,247,1,2025-10-20T20:27:07Z,12.816666666666666,1.65,45000,suv,gas,49500.00000000001,0,0,0.4,0.8,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
4c59725c8bd47f1d44ccb9712ede96f3,42,1,6196,2,247,0,2025-10-20T20:27:07Z,12.816666666666666,1.65,45000,suv,hev,40500,0,0,0.2,0.6000000000000001,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
4c59725c8bd47f1d44ccb9712ede96f3,42,1,6867,3,247,0,2025-10-20T20:27:07Z,12.816666666666666,1.65,45000,suv,gas,40500,0,0,0.25,0.2,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
4c59725c8bd47f1d44ccb9712ede96f3,42,1,0,4,247,0,2025-10-20T20:27:07Z,12.816666666666666,1.65,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
4c59725c8bd47f1d44ccb9712ede96f3,42,2,4389,1,248,0,2025-10-20T20:27:07Z,12.816666666666666,1.65,45000,suv,phev,36000,0,30.000000000000004,0.4,0.4,12,0,30 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
4c59725c8bd47f1d44ccb9712ede96f3,42,2,5835,2,248,0,2025-10-20T20:27:07Z,12.816666666666666,1.65,45000,suv,gas,40500,0,0,0.35000000000000003,0.2,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
4c59725c8bd47f1d44ccb9712ede96f3,42,2,538,3,248,1,2025-10-20T20:27:07Z,12.816666666666666,1.65,45000,suv,bev,40500,250,0,0.6,0.6000000000000001,3,0,250 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
4c59725c8bd47f1d44ccb9712ede96f3,42,2,0,4,248,0,2025-10-20T20:27:07Z,12.816666666666666,1.65,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
4c59725c8bd47f1d44ccb9712ede96f3,42,3,3679,1,249,0,2025-10-20T20:27:07Z,12.816666666666666,1.65,45000,suv,phev,45000,0,10,0.5,1,9,0,10 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
